Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2018-05-15,"Optional homework! It's a double-edged sword because the exams are based heavily on hw. I was the only one to never miss a hw. I guarantee you this is why I did well on the tests, not some magic formula. If you're gonna do well in this class, at least care enough to do the hw. Or chegg your way through (pls dont, you'll end up with an empty brain).",5.0,3.0,"TEST HEAVY, Amazing lectures, EXTRA CREDIT",CAE210,True,,A+,5,0,1
2018-02-08,"Best professor in CAE department. DR. G, makes difficult topics easy. You do need to do all your homework and supplementary problems. It takes an infinite amount of time to do the homework but its crucial. You cant negotiate with him. Your HW due dates and exam dates are on syllabus as well as his test grading scheme.",5.0,4.0,"Respected, LOTS OF HOMEWORK, Inspirational",CAE211,True,mandatory,A,5,1,0
2018-01-10,"This professor knows his material and he teaches it very well. he is not a tough grader, he is actually a fair one. his tests usually reflect the class notes and homework ( but not always) sometimes the tests are challenging. overall i would recommend him if you appreciate a learning environment.",5.0,4.0,"ACCESSIBLE OUTSIDE CLASS, Amazing lectures, Would take again",CAE210,True,mandatory,,5,0,0
2017-12-26,Awesome professor but get ready to solve as many questions as possible,5.0,4.0,"Get ready to read, Skip class? You won't pass., ACCESSIBLE OUTSIDE CLASS",CAE210,True,mandatory,B+,5,0,1
2017-06-12,A very well taught course with an extraordinary instructor.  Always available to meet with students and he does review sessions before the final exam.  A slightly tough grader but the exams were fair if you attended class and did the homework and supplementary problems.,5.0,4.0,"Gives good feedback, Respected, Skip class? You won't pass.",CAE210,True,mandatory,A,5,0,0
2017-05-16,"Great professor. He teaches this subject incredibly well and you will absolutely learn a lot if you can stick through this class. It is important to spend a few extra hours each week doing the optional supplemental problems he gives, annoying in the short term but absolutely pays off test day. I 100% suggest taking Dr. G!",5.0,5.0,"Tough Grader, Gives good feedback, Respected",CAE210,True,mandatory,A-,5,0,0
2017-04-17,"His teaching is great but his exams are hard, his grading sucks and he is tough to deal with.",3.0,5.0,"Tough Grader, LOTS OF HOMEWORK",CAE210,False,mandatory,B+,5,0,0
2017-02-16,He is a good teacher and makes things seem very simple during his lectures. But when the tests come around you feel like you are staring at completely new problems that are significantly harder than the ones done in class. I would avoid this professor if you wanna keep your gpa up.,2.0,5.0,"Tough Grader, Skip class? You won't pass.",CAE210,True,mandatory,Not sure yet,5,2,1
2016-09-28,"I would highly recommend taking Dr. G for this course. It's a hard course, however he will set you up for success for the rest of your CAE courses. Do not use Chegg in his class, he will give you a zero and you will not actually learn how to do the problems. The exams are extremely hard so make sure you know how to do all of the homework problems!",4.0,5.0,"Tough Grader, Skip class? You won't pass., LOTS OF HOMEWORK",CAE211,True,mandatory,,5,0,1
2016-03-15,The class is extremely hard,4.0,5.0,,CAE210,True,,,5,4,0
2014-12-03,"Dr. Giancaspro is one of the most brilliant professors I ever had. He will make you interested in the subject, his lectures are clear and extremely important if you want to pass. ",5.0,3.0,,CAE210,True,non mandatory,,4,1,4
2013-01-30,"This guy is a decent teacher, but extremely difficult to deal with. He is not understanding to anything. For ex, if you are 1 minute late to a class that is 1 point off your FINAL grade. If you miss a HW or test for ANY reason no matter what, there are no make ups, you receive a zero. He does not understand that there is more to life then CAE210",5.0,4.0,,CAE210,False,,,5,4,2
2012-09-26,Simply Brilliant.,5.0,3.0,,CAE210,False,,,4,0,4
2012-06-20,"He is the best teacher I have ever had in my educational career. The subject matter itself is hard, so no the class is not easy. But his ability to teach makes it almost painless. Do you work, and you'll do well.",5.0,3.0,,CAE210,False,,,4,0,2
2011-02-23,Excellent teaching. Super tough tests. Still the best there is for the basics in civil,4.0,3.0,,CAE212,False,,,2,0,1
2010-12-26,"This class shouldn't be that hard , but with him the class is very defficults .even though the homeworks are long and challanging ,not even one quistation came from the Homework. He would never curve even if all the class fail. Last semister , the class started with 22 ,but almost half the class dropped the class .",2.0,4.0,,CAE210,False,,,4,0,1
2010-04-01,Go to class and you will learn everything! He always tries to help and does as much as he can to make sure you understand the material. He gives a list of Supplementry problems and you will do fine if you solve them before each test.,5.0,4.0,,CAE210,False,,,5,0,0
2009-11-29,do not recommend this professor at all !!!,2.0,4.0,,CAE210,False,,,4,1,0
2007-05-09,"Giancaspro explains concepts clearly with examples in class.  Weekly homeworks are long and challenging, but they are necessary to understanding the concepts.  Many of his test questions come from his list of supplementary problems.  You can do well in the class-Just listen during class, do the homeworks, and understand the concepts.",5.0,3.0,,CAE210,False,,,5,0,0
2007-03-30,Do the supplementary problems. Half of the exam quetions come from those. Go to class!,5.0,3.0,,CAE210,False,,,5,0,0
2006-12-26,"He explains OK. He helps out of class. But he gives only two exams and one final, while Young gives 3 exams and a final and you can drop one exam, including the final.",5.0,2.0,,CAE210,False,,,4,0,0
2006-11-03,"To simple of examples during class time, but explains concepts very well.  There was an issue with some test problems including techniques/ideas we learned but didn't cover that much.  Homework is long and hard, but not impossible, but if you study for the tests in advance b/c he gives you half the problems, you'll be fine.  Much better than Young",5.0,3.0,,CAE210,False,,,5,0,0
